Apr 18 2013;BV010082 INDEX;;CVIX INDEX;;DXY INDEX;;SPX INDEX;;VIX INDEX;;;VCRIX
;11/16/15;0.533;12/17/15;9.52;11/6/15;99.168;12/8/15;2063.59;12/8/15;17.6;;
;11/17/15;0.539;12/18/15;9.54;11/9/15;98.979;12/9/15;2047.62;12/9/15;19.61;;
;11/18/15;0.549;12/21/15;9.34;11/10/15;99.293;12/10/15;2052.23;12/10/15;19.34;;
;11/19/15;0.556;12/22/15;9.43;11/11/15;99.013;12/11/15;2012.37;12/11/15;24.39;;
;11/20/15;0.57;12/23/15;9.48;11/12/15;98.649;12/14/15;2021.94;12/14/15;22.73;;
;11/23/15;0.581;12/24/15;9.54;11/13/15;98.998;12/15/15;2043.41;12/15/15;20.95;;
;11/24/15;0.582;12/25/15;9.6;11/16/15;99.442;12/16/15;2073.07;12/16/15;17.86;;
;11/25/15;0.595;12/29/15;9.48;11/17/15;99.631;12/17/15;2041.89;12/17/15;18.94;;
;11/27/15;0.599;12/30/15;9.5;11/18/15;99.652;12/18/15;2005.55;12/18/15;20.7;;
;11/30/15;0.613;12/31/15;9.44;11/19/15;98.989;12/21/15;2021.15;12/21/15;18.7;;
;12/1/15;0.608;1/4/16;9.66;11/20/15;99.565;12/22/15;2038.97;12/22/15;16.6;;
;12/2/15;0.627;1/5/16;9.76;11/23/15;99.803;12/23/15;2064.29;12/23/15;15.57;;
;12/3/15;0.642;1/6/16;9.77;11/24/15;99.527;12/24/15;2060.99;12/24/15;15.74;;
;12/4/15;0.65;1/7/16;9.87;11/25/15;99.795;12/28/15;2056.5;12/28/15;16.91;;
;12/7/15;0.671;1/8/16;9.93;11/26/15;99.795;12/29/15;2078.36;12/29/15;16.08;;
;12/8/15;0.697;1/11/16;9.87;11/27/15;100.02;12/30/15;2063.36;12/30/15;17.29;;
;12/9/15;0.688;1/12/16;9.67;11/30/15;100.17;12/31/15;2043.94;12/31/15;18.21;;
;12/10/15;0.705;1/13/16;9.94;12/1/15;99.795;1/4/16;2012.66;1/4/16;20.7;;
;12/11/15;0.67;1/14/16;9.77;12/2/15;99.993;1/5/16;2016.71;1/5/16;19.34;;
;12/14/15;0.705;1/15/16;10.24;12/3/15;97.621;1/6/16;1990.26;1/6/16;20.59;;
;12/15/15;0.711;1/19/16;9.86;12/4/15;98.354;1/7/16;1943.09;1/7/16;24.99;;
;12/16/15;0.732;1/20/16;10.2;12/7/15;98.655;1/8/16;1922.03;1/8/16;27.01;;
;12/17/15;0.72;1/21/16;10.28;12/8/15;98.474;1/11/16;1923.67;1/11/16;24.3;;
;12/18/15;0.698;1/22/16;10.11;12/9/15;97.345;1/12/16;1938.68;1/12/16;22.47;;
;12/21/15;0.696;1/25/16;9.96;12/10/15;97.939;1/13/16;1890.28;1/13/16;25.22;;
;12/22/15;0.702;1/26/16;10.02;12/11/15;97.565;1/14/16;1921.84;1/14/16;23.95;;
;12/23/15;0.704;1/27/16;9.97;12/14/15;97.604;1/15/16;1880.33;1/15/16;27.02;;
;12/24/15;0.716;1/28/16;10.23;12/15/15;98.217;1/19/16;1881.33;1/19/16;26.05;;
;12/28/15;0.728;1/29/16;10.18;12/16/15;97.871;1/20/16;1859.33;1/20/16;27.59;;
;12/29/15;0.736;2/1/16;9.89;12/17/15;99.27;1/21/16;1868.99;1/21/16;26.69;;
;12/30/15;0.716;2/2/16;10.11;12/18/15;98.703;1/22/16;1906.9;1/22/16;22.34;;
;12/31/15;0.718;2/3/16;10.48;12/21/15;98.363;1/25/16;1877.08;1/25/16;24.15;;
;1/4/16;0.723;2/4/16;10.54;12/22/15;98.235;1/26/16;1903.63;1/26/16;22.5;;
;1/5/16;0.726;2/5/16;10.64;12/23/15;98.341;1/27/16;1882.95;1/27/16;23.11;;
;1/6/16;0.718;2/8/16;10.65;12/24/15;97.984;1/28/16;1893.36;1/28/16;22.42;;
;1/7/16;0.708;2/10/16;11.69;12/25/15;97.847;1/29/16;1940.24;1/29/16;20.2;;
;1/8/16;0.71;2/11/16;12.15;12/28/15;97.919;2/1/16;1939.38;2/1/16;19.98;;
;1/11/16;0.705;2/12/16;11.8;12/29/15;98.101;2/2/16;1903.03;2/2/16;21.98;;
;1/12/16;0.708;2/15/16;11.76;12/30/15;98.266;2/3/16;1912.53;2/3/16;21.65;;
;1/13/16;0.693;2/16/16;11.29;12/31/15;98.631;2/4/16;1915.45;2/4/16;21.84;;
;1/14/16;0.676;2/17/16;11.09;1/1/16;98.683;2/5/16;1880.05;2/5/16;23.38;;
;1/15/16;0.646;2/18/16;11.57;1/4/16;98.869;2/8/16;1853.44;2/8/16;26;;
;1/19/16;0.653;2/19/16;11.68;1/5/16;99.404;2/9/16;1852.21;2/9/16;26.54;;
;1/20/16;0.627;2/22/16;11.34;1/6/16;99.181;2/10/16;1851.86;2/10/16;26.29;;
;1/21/16;0.632;2/23/16;11.46;1/7/16;98.219;2/11/16;1829.08;2/11/16;28.14;;
;1/22/16;0.65;2/24/16;11.6;1/8/16;98.54;2/12/16;1864.78;2/12/16;25.4;;
;1/25/16;0.653;2/25/16;11.21;1/11/16;98.725;2/16/16;1895.58;2/16/16;24.11;;
;1/26/16;0.648;2/26/16;11.36;1/12/16;98.974;2/17/16;1926.82;2/17/16;22.31;;
;1/27/16;0.647;2/29/16;11.31;1/13/16;98.933;2/18/16;1917.83;2/18/16;21.64;;
;1/28/16;0.634;3/1/16;10.99;1/14/16;99.089;2/19/16;1917.78;2/19/16;20.53;;
;1/29/16;0.617;3/2/16;10.95;1/15/16;98.956;2/22/16;1945.5;2/22/16;19.38;;
;2/1/16;0.629;3/3/16;10.75;1/18/16;98.956;2/23/16;1921.27;2/23/16;20.98;;
;2/2/16;0.608;3/4/16;10.64;1/19/16;98.991;2/24/16;1929.8;2/24/16;20.72;;
;2/3/16;0.606;3/8/16;10.8;1/20/16;99.091;2/25/16;1951.7;2/25/16;19.11;;
;2/4/16;0.593;3/9/16;11.02;1/21/16;99.056;2/26/16;1948.05;2/26/16;19.81;;
;2/5/16;0.606;3/10/16;10.58;1/22/16;99.574;2/29/16;1932.23;2/29/16;20.55;;
;2/8/16;0.58;3/11/16;10.35;1/25/16;99.36;3/1/16;1978.35;3/1/16;17.7;;
;2/9/16;0.583;3/15/16;10.59;1/26/16;99.087;3/2/16;1986.45;3/2/16;17.09;;
;2/10/16;0.581;3/16/16;10.06;1/27/16;98.902;3/3/16;1993.4;3/3/16;16.7;;
;2/11/16;0.553;3/17/16;10.31;1/28/16;98.51;3/4/16;1999.99;3/4/16;16.86;;
;2/12/16;0.579;3/18/16;10.34;1/29/16;99.606;3/7/16;2001.76;3/7/16;17.35;;
;2/16/16;0.585;3/21/16;10.09;2/1/16;99.009;3/8/16;1979.26;3/8/16;18.67;;
;2/17/16;0.597;3/22/16;10.84;2/2/16;98.872;3/9/16;1989.26;3/9/16;18.34;;
;2/18/16;0.58;3/23/16;11.47;2/3/16;97.288;3/10/16;1989.57;3/10/16;18.05;;
;2/19/16;0.601;3/24/16;11.53;2/4/16;96.474;3/11/16;2022.19;3/11/16;16.5;;
;2/22/16;0.615;3/28/16;11.69;2/5/16;97.031;3/14/16;2019.64;3/14/16;16.92;;
;2/23/16;0.609;3/29/16;11.25;2/8/16;96.57;3/15/16;2015.93;3/15/16;16.84;;
;2/24/16;0.615;3/30/16;11.09;2/9/16;96.071;3/16/16;2027.22;3/16/16;14.99;;
;2/25/16;0.602;3/31/16;11.28;2/10/16;95.888;3/17/16;2040.59;3/17/16;14.44;;
;2/26/16;0.644;4/1/16;11.3;2/11/16;95.562;3/18/16;2049.58;3/18/16;14.02;;
;2/29/16;0.643;4/4/16;11.38;2/12/16;95.94;3/21/16;2051.6;3/21/16;13.79;;
;3/1/16;0.678;4/5/16;11.45;2/15/16;95.94;3/22/16;2049.8;3/22/16;14.17;;
;3/2/16;0.668;4/6/16;11.7;2/16/16;96.868;3/23/16;2036.71;3/23/16;14.94;;
;3/3/16;0.665;4/7/16;12.05;2/17/16;96.786;3/24/16;2035.94;3/24/16;14.74;;
;3/4/16;0.674;4/8/16;11.79;2/18/16;96.951;3/28/16;2037.05;3/28/16;15.24;;
;3/7/16;0.688;4/11/16;11.8;2/19/16;96.6;3/29/16;2055.01;3/29/16;13.82;;
;3/8/16;0.673;4/12/16;11.55;2/22/16;97.379;3/30/16;2063.95;3/30/16;13.56;;
;3/9/16;0.685;4/13/16;11.57;2/23/16;97.481;3/31/16;2059.74;3/31/16;13.95;;
;3/10/16;0.69;4/14/16;11.6;2/24/16;97.458;4/1/16;2072.78;4/1/16;13.1;;
;3/11/16;0.706;4/15/16;11.6;2/25/16;97.287;4/4/16;2066.13;4/4/16;14.12;;
;3/14/16;0.719;4/18/16;11.3;2/26/16;98.148;4/5/16;2045.17;4/5/16;15.42;;
;3/15/16;0.716;4/19/16;11.09;2/29/16;98.211;4/6/16;2066.66;4/6/16;14.09;;
;3/16/16;0.628;4/20/16;11.06;3/1/16;98.352;4/7/16;2041.91;4/7/16;16.16;;
;3/17/16;0.653;4/21/16;11.01;3/2/16;98.214;4/8/16;2047.6;4/8/16;15.36;;
;3/18/16;0.638;4/22/16;11.14;3/3/16;97.592;4/11/16;2041.99;4/11/16;16.26;;
;3/21/16;0.653;4/25/16;10.73;3/4/16;97.34;4/12/16;2061.72;4/12/16;14.85;;
;3/22/16;0.668;4/26/16;10.58;3/7/16;97.071;4/13/16;2082.42;4/13/16;13.84;;
;3/23/16;0.641;4/27/16;10.46;3/8/16;97.209;4/14/16;2082.78;4/14/16;13.72;;
;3/24/16;0.655;4/28/16;10.51;3/9/16;97.173;4/15/16;2080.73;4/15/16;13.62;;
;3/28/16;0.654;4/29/16;10.71;3/10/16;96.066;4/18/16;2094.34;4/18/16;13.35;;
;3/29/16;0.592;5/4/16;11.3;3/11/16;96.172;4/19/16;2100.8;4/19/16;13.24;;
;3/30/16;0.575;5/5/16;11.32;3/14/16;96.624;4/20/16;2102.4;4/20/16;13.28;;
;3/31/16;0.564;5/6/16;11.1;3/15/16;96.633;4/21/16;2091.48;4/21/16;13.95;;
;4/1/16;0.593;5/9/16;10.92;3/16/16;95.89;4/22/16;2091.58;4/22/16;13.22;;
;4/4/16;0.58;5/10/16;10.91;3/17/16;94.76;4/25/16;2087.79;4/25/16;14.08;;
;4/5/16;0.561;5/13/16;11.28;3/18/16;95.086;4/26/16;2091.7;4/26/16;13.96;;
;4/6/16;0.572;5/16/16;11.17;3/21/16;95.288;4/27/16;2095.15;4/27/16;13.77;;
;4/7/16;0.545;5/17/16;11.12;3/22/16;95.648;4/28/16;2075.81;4/28/16;15.22;;
;4/8/16;0.543;5/18/16;10.9;3/23/16;96.046;4/29/16;2065.3;4/29/16;15.7;;
;4/11/16;0.549;5/19/16;10.69;3/24/16;96.142;5/2/16;2081.43;5/2/16;14.68;;
;4/12/16;0.568;5/20/16;10.6;3/25/16;96.273;5/3/16;2063.37;5/3/16;15.6;;
;4/13/16;0.564;5/23/16;11.05;3/28/16;95.943;5/4/16;2051.12;5/4/16;16.05;;
;4/14/16;0.571;5/24/16;10.71;3/29/16;95.16;5/5/16;2050.63;5/5/16;15.91;;
;4/15/16;0.55;5/25/16;10.35;3/30/16;94.841;5/6/16;2057.14;5/6/16;14.72;;
;4/18/16;0.551;5/26/16;9.75;3/31/16;94.586;5/9/16;2058.69;5/9/16;14.57;;
;4/19/16;0.551;5/27/16;9.69;4/1/16;94.619;5/10/16;2084.39;5/10/16;13.63;;
;4/20/16;0.57;5/30/16;9.78;4/4/16;94.51;5/11/16;2064.46;5/11/16;14.69;;
;4/21/16;0.567;5/31/16;10.25;4/5/16;94.631;5/12/16;2064.11;5/12/16;14.41;;
;4/22/16;0.574;6/1/16;10.49;4/6/16;94.43;5/13/16;2046.61;5/13/16;15.04;;
;4/25/16;0.589;6/2/16;10.33;4/7/16;94.482;5/16/16;2066.66;5/16/16;14.68;;
;4/26/16;0.6;6/3/16;10.14;4/8/16;94.235;5/17/16;2047.21;5/17/16;15.57;;
;4/27/16;0.579;6/7/16;10.37;4/11/16;93.95;5/18/16;2047.63;5/18/16;15.95;;
;4/28/16;0.551;6/8/16;10.51;4/12/16;93.959;5/19/16;2040.04;5/19/16;16.33;;
;4/29/16;0.552;6/9/16;10.97;4/13/16;94.744;5/20/16;2052.32;5/20/16;15.2;;
;5/2/16;0.56;6/10/16;11.9;4/14/16;94.902;5/23/16;2048.04;5/23/16;15.82;;
;5/3/16;0.546;6/13/16;12.21;4/15/16;94.696;5/24/16;2076.06;5/24/16;14.42;;
;5/4/16;0.531;6/14/16;12.58;4/18/16;94.49;5/25/16;2090.54;5/25/16;13.9;;
;5/5/16;0.523;6/15/16;12.09;4/19/16;93.976;5/26/16;2090.1;5/26/16;13.43;;
;5/6/16;0.547;6/16/16;12.08;4/20/16;94.492;5/27/16;2099.06;5/27/16;13.12;;
;5/9/16;0.527;6/17/16;12;4/21/16;94.599;5/31/16;2096.96;5/31/16;14.19;;
;5/10/16;0.533;6/20/16;11;4/22/16;95.116;6/1/16;2099.33;6/1/16;14.2;;
;5/11/16;0.542;6/21/16;11.17;4/25/16;94.842;6/2/16;2105.26;6/2/16;13.63;;
;5/12/16;0.563;6/22/16;11.75;4/26/16;94.573;6/3/16;2099.13;6/3/16;13.47;;
;5/13/16;0.555;6/23/16;10.65;4/27/16;94.387;6/6/16;2109.41;6/6/16;13.65;;
;5/16/16;0.582;6/27/16;12.28;4/28/16;93.761;6/7/16;2112.13;6/7/16;14.05;;
;5/17/16;0.605;6/28/16;11.32;4/29/16;93.082;6/8/16;2119.12;6/8/16;14.08;;
;5/18/16;0.665;6/29/16;10.75;5/2/16;92.626;6/9/16;2115.48;6/9/16;14.64;;
;5/19/16;0.653;6/30/16;10.99;5/3/16;92.944;6/10/16;2096.07;6/10/16;17.03;;
;5/20/16;0.656;7/1/16;10.82;5/4/16;93.179;6/13/16;2079.06;6/13/16;20.97;;
;5/23/16;0.673;7/4/16;10.88;5/5/16;93.78;6/14/16;2075.32;6/14/16;20.5;;
;5/24/16;0.682;7/5/16;11.73;5/6/16;93.888;6/15/16;2071.5;6/15/16;20.14;;
;5/25/16;0.678;7/6/16;11.35;5/9/16;94.128;6/16/16;2077.99;6/16/16;19.37;;
;5/26/16;0.647;7/7/16;10.98;5/10/16;94.29;6/17/16;2071.22;6/17/16;19.41;;
;5/27/16;0.685;7/8/16;10.7;5/11/16;93.823;6/20/16;2083.25;6/20/16;18.37;;
;5/31/16;0.669;7/11/16;10.46;5/12/16;94.15;6/21/16;2088.9;6/21/16;18.48;;
;6/1/16;0.687;7/12/16;10.34;5/13/16;94.608;6/22/16;2085.45;6/22/16;21.17;;
;6/2/16;0.676;7/13/16;10.16;5/16/16;94.572;6/23/16;2113.32;6/23/16;17.25;;
;6/3/16;0.613;7/14/16;10.08;5/17/16;94.548;6/24/16;2037.41;6/24/16;25.76;;
;6/6/16;0.621;7/15/16;10.43;5/18/16;95.08;6/27/16;2000.54;6/27/16;23.85;;
;6/7/16;0.613;7/18/16;10.45;5/19/16;95.287;6/28/16;2036.09;6/28/16;18.75;;
;6/8/16;0.608;7/19/16;10.73;5/20/16;95.334;6/29/16;2070.77;6/29/16;16.64;;
;6/9/16;0.602;7/20/16;10.79;5/23/16;95.231;6/30/16;2098.86;6/30/16;15.63;;
;6/10/16;0.586;7/21/16;10.6;5/24/16;95.571;7/1/16;2102.95;7/1/16;14.77;;
;6/13/16;0.573;7/22/16;10.58;5/25/16;95.354;7/5/16;2088.55;7/5/16;15.58;;
;6/14/16;0.582;7/25/16;10.47;5/26/16;95.168;7/6/16;2099.73;7/6/16;14.96;;
;6/15/16;0.545;7/26/16;10.03;5/27/16;95.521;7/7/16;2097.9;7/7/16;14.76;;
;6/16/16;0.554;7/27/16;9.65;5/30/16;95.521;7/8/16;2129.9;7/8/16;13.2;;
;6/17/16;0.554;7/28/16;9.46;5/31/16;95.891;7/11/16;2137.16;7/11/16;13.54;;
;6/20/16;0.577;7/29/16;9.28;6/1/16;95.455;7/12/16;2152.14;7/12/16;13.55;;
;6/21/16;0.583;8/1/16;9.26;6/2/16;95.564;7/13/16;2152.43;7/13/16;13.04;;
;6/22/16;0.571;8/2/16;9.55;6/3/16;94.029;7/14/16;2163.75;7/14/16;12.82;;
;6/23/16;0.601;8/3/16;9.52;6/6/16;93.902;7/15/16;2161.74;7/15/16;12.67;;
;6/24/16;0.534;8/4/16;9.31;6/7/16;93.828;7/18/16;2166.89;7/18/16;12.44;;
;6/27/16;0.507;8/5/16;9.11;6/8/16;93.59;7/19/16;2163.78;7/19/16;11.97;;
;6/28/16;0.504;8/8/16;9.52;6/9/16;93.953;7/20/16;2173.02;7/20/16;11.77;;
;6/29/16;0.513;8/9/16;9.52;6/10/16;94.571;7/21/16;2165.17;7/21/16;12.74;;
;6/30/16;0.485;8/10/16;9.49;6/13/16;94.362;7/22/16;2175.03;7/22/16;12.02;;
;7/1/16;0.49;8/11/16;9.49;6/14/16;94.928;7/25/16;2168.48;7/25/16;12.87;;
;7/5/16;0.482;8/12/16;9.47;6/15/16;94.61;7/26/16;2169.18;7/26/16;13.05;;
;7/6/16;0.494;8/16/16;9.77;6/16/16;94.569;7/27/16;2166.58;7/27/16;12.83;;
;7/7/16;0.5;8/17/16;9.93;6/17/16;94.206;7/28/16;2170.06;7/28/16;12.72;;
;7/8/16;0.513;8/18/16;9.68;6/20/16;93.611;7/29/16;2173.6;7/29/16;11.87;;
;7/11/16;0.539;8/19/16;9.7;6/21/16;94.017;8/1/16;2170.84;8/1/16;12.44;;
;7/12/16;0.561;8/22/16;9.68;6/22/16;93.716;8/2/16;2157.03;8/2/16;13.37;;
;7/13/16;0.556;8/23/16;9.65;6/23/16;93.529;8/3/16;2163.79;8/3/16;12.86;;
;7/14/16;0.563;8/24/16;9.8;6/24/16;95.448;8/4/16;2164.25;8/4/16;12.42;;
;7/15/16;0.575;8/25/16;9.81;6/27/16;96.544;8/5/16;2182.87;8/5/16;11.39;;
;7/18/16;0.571;8/26/16;9.51;6/28/16;96.245;8/8/16;2180.89;8/8/16;11.5;;
;7/19/16;0.566;8/30/16;9.86;6/29/16;95.769;8/9/16;2181.74;8/9/16;11.66;;
;7/20/16;0.572;8/31/16;9.97;6/30/16;96.143;8/10/16;2175.49;8/10/16;12.05;;
;7/21/16;0.555;9/1/16;9.84;7/1/16;95.649;8/11/16;2185.79;8/11/16;11.68;;
;7/22/16;0.572;9/2/16;9.5;7/4/16;95.649;8/12/16;2184.05;8/12/16;11.55;;
;7/25/16;0.59;9/5/16;9.25;7/5/16;96.166;8/15/16;2190.15;8/15/16;11.81;;
;7/26/16;0.588;9/6/16;9.26;7/6/16;96.053;8/16/16;2178.15;8/16/16;12.64;;
;7/27/16;0.568;9/7/16;9.18;7/7/16;96.328;8/17/16;2182.22;8/17/16;12.19;;
;7/28/16;0.56;9/8/16;9.15;7/8/16;96.302;8/18/16;2187.02;8/18/16;11.43;;
;7/29/16;0.535;9/9/16;9.39;7/11/16;96.571;8/19/16;2183.87;8/19/16;11.34;;
;8/1/16;0.553;9/12/16;9.39;7/12/16;96.441;8/22/16;2182.64;8/22/16;12.27;;
;8/2/16;0.552;9/13/16;9.64;7/13/16;96.216;8/23/16;2186.9;8/23/16;12.38;;
;8/3/16;0.545;9/14/16;9.96;7/14/16;96.077;8/24/16;2175.44;8/24/16;13.45;;
;8/4/16;0.543;9/15/16;9.65;7/15/16;96.58;8/25/16;2172.47;8/25/16;13.63;;
;8/5/16;0.587;9/16/16;9.66;7/18/16;96.562;8/26/16;2169.04;8/26/16;13.65;;
;8/8/16;0.595;9/19/16;9.71;7/19/16;97.063;8/29/16;2180.38;8/29/16;12.94;;
;8/9/16;0.582;9/20/16;9.82;7/20/16;97.201;8/30/16;2176.12;8/30/16;13.12;;
;8/10/16;0.568;9/21/16;9.47;7/21/16;97;8/31/16;2170.95;8/31/16;13.42;;
;8/11/16;0.607;9/22/16;9.28;7/22/16;97.467;9/1/16;2170.86;9/1/16;13.48;;
;8/12/16;0.584;9/23/16;9.42;7/25/16;97.286;9/2/16;2179.98;9/2/16;11.98;;
;8/15/16;0.592;9/26/16;9.58;7/26/16;97.156;9/6/16;2186.48;9/6/16;12.02;;
;8/16/16;0.6;9/27/16;9.59;7/27/16;97.053;9/7/16;2186.16;9/7/16;11.94;;
;8/17/16;0.59;9/28/16;9.7;7/28/16;96.739;9/8/16;2181.3;9/8/16;12.51;;
;8/18/16;0.574;9/29/16;9.78;7/29/16;95.53;9/9/16;2127.81;9/9/16;17.5;;
;8/19/16;0.603;9/30/16;9.68;8/1/16;95.713;9/12/16;2159.04;9/12/16;15.16;;
;8/22/16;0.598;10/3/16;9.56;8/2/16;95.064;9/13/16;2127.02;9/13/16;17.85;;
;8/23/16;0.605;10/4/16;9.79;8/3/16;95.563;9/14/16;2125.77;9/14/16;18.14;;
;8/24/16;0.604;10/5/16;9.58;8/4/16;95.758;9/15/16;2147.26;9/15/16;16.3;;
;8/25/16;0.623;10/6/16;10.19;8/5/16;96.194;9/16/16;2139.16;9/16/16;15.37;;
;8/26/16;0.666;10/7/16;10.06;8/8/16;96.401;9/19/16;2139.12;9/19/16;15.53;;
;8/29/16;0.64;10/10/16;9.68;8/9/16;96.183;9/20/16;2139.76;9/20/16;15.92;;
;8/30/16;0.635;10/11/16;10.21;8/10/16;95.65;9/21/16;2163.12;9/21/16;13.3;;
;8/31/16;0.651;10/12/16;10.22;8/11/16;95.857;9/22/16;2177.18;9/22/16;12.02;;
;9/1/16;0.64;10/13/16;9.83;8/12/16;95.722;9/23/16;2164.69;9/23/16;12.29;;
;9/2/16;0.643;10/14/16;9.72;8/15/16;95.629;9/26/16;2146.1;9/26/16;14.5;;
;9/6/16;0.616;10/17/16;9.74;8/16/16;94.791;9/27/16;2159.93;9/27/16;13.1;;
;9/7/16;0.625;10/18/16;9.56;8/17/16;94.718;9/28/16;2171.37;9/28/16;12.39;;
;9/8/16;0.657;10/19/16;9.5;8/18/16;94.157;9/29/16;2151.13;9/29/16;14.02;;
;9/9/16;0.665;10/20/16;9.33;8/19/16;94.511;9/30/16;2168.27;9/30/16;13.29;;
;9/12/16;0.66;10/21/16;9.35;8/22/16;94.519;10/3/16;2161.2;10/3/16;13.57;;
;9/13/16;0.676;10/24/16;9.29;8/23/16;94.539;10/4/16;2150.49;10/4/16;13.63;;
;9/14/16;0.646;10/25/16;9.33;8/24/16;94.786;10/5/16;2159.73;10/5/16;12.99;;
;9/15/16;0.624;10/26/16;9.36;8/25/16;94.772;10/6/16;2160.77;10/6/16;12.84;;
;9/16/16;0.643;10/27/16;9.28;8/26/16;95.566;10/7/16;2153.74;10/7/16;13.48;;
;9/19/16;0.641;10/28/16;9.22;8/29/16;95.58;10/10/16;2163.66;10/10/16;13.38;;
;9/20/16;0.641;10/31/16;9.49;8/30/16;96.054;10/11/16;2136.73;10/11/16;15.36;;
;9/21/16;0.632;11/1/16;10.09;8/31/16;96.022;10/12/16;2139.18;10/12/16;15.91;;
;9/22/16;0.609;11/2/16;10.23;9/1/16;95.653;10/13/16;2132.55;10/13/16;16.69;;
;9/23/16;0.591;11/3/16;9.97;9/2/16;95.844;10/14/16;2132.98;10/14/16;16.12;;
;9/26/16;0.585;11/4/16;10.1;9/5/16;95.844;10/17/16;2126.5;10/17/16;16.21;;
;9/27/16;0.594;11/7/16;9.41;9/6/16;94.823;10/18/16;2139.6;10/18/16;15.28;;
;9/28/16;0.603;11/8/16;10.43;9/7/16;94.956;10/19/16;2144.29;10/19/16;14.41;;
;9/29/16;0.584;11/9/16;9.57;9/8/16;95.027;10/20/16;2141.34;10/20/16;13.75;;
;9/30/16;0.611;11/10/16;10.06;9/9/16;95.336;10/21/16;2141.16;10/21/16;13.34;;
;10/3/16;0.637;11/11/16;10.22;9/12/16;95.095;10/24/16;2151.33;10/24/16;13.02;;
;10/4/16;0.656;11/14/16;10.3;9/13/16;95.633;10/25/16;2143.16;10/25/16;13.46;;
;10/5/16;0.665;11/15/16;10.21;9/14/16;95.327;10/26/16;2139.43;10/26/16;14.24;;
;10/6/16;0.677;11/16/16;10.24;9/15/16;95.288;10/27/16;2133.04;10/27/16;15.36;;
;10/7/16;0.659;11/21/16;10.39;9/16/16;96.108;10/28/16;2126.41;10/28/16;16.19;;
;10/11/16;0.678;11/22/16;10.05;9/19/16;95.841;10/31/16;2126.15;10/31/16;17.06;;
;10/12/16;0.673;11/23/16;10.5;9/20/16;96.019;11/1/16;2111.72;11/1/16;18.56;;
;10/13/16;0.652;11/24/16;10.49;9/21/16;95.66;11/2/16;2097.94;11/2/16;19.32;;
;10/14/16;0.658;11/25/16;10.42;9/22/16;95.448;11/3/16;2088.66;11/3/16;22.08;;
;10/17/16;0.647;11/28/16;10.22;9/23/16;95.477;11/4/16;2085.18;11/4/16;22.51;;
;10/18/16;0.64;11/29/16;10.44;9/26/16;95.297;11/7/16;2131.52;11/7/16;18.71;;
;10/19/16;0.636;11/30/16;10.78;9/27/16;95.435;11/8/16;2139.56;11/8/16;18.74;;
;10/20/16;0.649;12/1/16;10.64;9/28/16;95.431;11/9/16;2163.26;11/9/16;14.38;;
;10/21/16;0.652;12/2/16;10.56;9/29/16;95.535;11/10/16;2167.48;11/10/16;14.74;;
;10/24/16;0.656;12/5/16;10.13;9/30/16;95.463;11/11/16;2164.45;11/11/16;14.17;;
;10/25/16;0.66;12/6/16;10.24;10/3/16;95.695;11/14/16;2164.2;11/14/16;14.48;;
;10/26/16;0.664;12/7/16;10.27;10/4/16;96.169;11/15/16;2180.39;11/15/16;13.37;;
;10/27/16;0.663;12/8/16;10.19;10/5/16;96.125;11/16/16;2176.94;11/16/16;13.72;;
;10/28/16;0.646;12/9/16;10.43;10/6/16;96.765;11/17/16;2187.12;11/17/16;13.35;;
;10/31/16;0.654;12/13/16;10.17;10/7/16;96.632;11/18/16;2181.9;11/18/16;12.85;;
;11/1/16;0.638;12/14/16;10.67;10/10/16;96.929;11/21/16;2198.18;11/21/16;12.42;;
;11/2/16;0.643;12/15/16;11.23;10/11/16;97.69;11/22/16;2202.94;11/22/16;12.41;;
;11/3/16;0.638;12/16/16;11.11;10/12/16;97.966;11/23/16;2204.72;11/23/16;12.43;;
;11/4/16;0.632;12/19/16;11.16;10/13/16;97.516;11/25/16;2213.35;11/25/16;12.34;;
;11/7/16;0.654;12/20/16;11.03;10/14/16;98.019;11/28/16;2201.72;11/28/16;13.15;;
;11/8/16;0.686;12/21/16;10.72;10/17/16;97.888;11/29/16;2204.66;11/29/16;12.9;;
;11/9/16;0.719;12/22/16;10.83;10/18/16;97.895;11/30/16;2198.81;11/30/16;13.33;;
;11/10/16;0.731;12/23/16;10.86;10/19/16;97.92;12/1/16;2191.08;12/1/16;14.07;;
;11/14/16;0.774;12/29/16;11.18;10/20/16;98.315;12/2/16;2191.95;12/2/16;14.12;;
;11/15/16;0.773;12/30/16;11.03;10/21/16;98.695;12/5/16;2204.71;12/5/16;12.14;;
;11/16/16;0.766;1/4/17;10.58;10/24/16;98.756;12/6/16;2212.23;12/6/16;11.79;;
;11/17/16;0.783;1/5/17;10.63;10/25/16;98.719;12/7/16;2241.35;12/7/16;12.22;;
;11/18/16;0.797;1/6/17;10.32;10/26/16;98.629;12/8/16;2246.19;12/8/16;12.64;;
;11/21/16;0.803;1/9/17;10.59;10/27/16;98.888;12/9/16;2259.53;12/9/16;11.75;;
;11/22/16;0.806;1/10/17;10.57;10/28/16;98.348;12/12/16;2256.96;12/12/16;12.64;;
;11/23/16;0.825;1/11/17;10.78;10/31/16;98.445;12/13/16;2271.72;12/13/16;12.72;;
;11/25/16;0.826;1/12/17;10.62;11/1/16;97.699;12/14/16;2253.28;12/14/16;13.19;;
